"Date","Price","Open","High","Low","Vol.","Change %"
"08/11/2022","439.530","439.760","442.500","439.760","0.02K","0.06%"
"07/11/2022","439.260","439.380","442.500","439.380","0.01K","0.09%"
"04/11/2022","438.880","439.170","439.380","439.170","0.01K","0.05%"
"03/11/2022","438.670","438.870","439.170","438.870","0.02K","0.07%"
"02/11/2022","438.370","438.520","438.870","438.520","0.01K","0.08%"
"01/11/2022","438.020","438.350","442.500","438.350","0.03K","0.04%"
"31/10/2022","437.850","438.000","440.500","438.000","0.02K","0.08%"
"28/10/2022","437.500","437.660","438.000","437.660","0.02K","0.08%"
"27/10/2022","437.160","437.050","437.660","437.000","0.03K","0.14%"
"26/10/2022","436.550","437.180","437.180","437.050","0.03K","-0.03%"
"25/10/2022","436.680","437.000","437.180","437.000","0.02K","0.04%"
"24/10/2022","436.500","436.610","440.500","436.600","0.02K","0.09%"
"21/10/2022","436.110","436.610","436.780","436.610","0.01K","0.00%"
"20/10/2022","436.110","436.480","436.610","436.480","0.02K","0.03%"
"19/10/2022","435.980","436.350","436.480","436.320","0.02K","0.03%"
"18/10/2022","435.850","435.560","436.350","435.550","0.02K","0.18%"
"17/10/2022","435.060","435.180","440.500","435.180","0.01K","0.09%"
"14/10/2022","434.680","435.200","435.200","435.180","0.03K","0.00%"
"13/10/2022","434.700","434.770","440.500","434.750","0.01K","0.10%"
"12/10/2022","434.270","434.280","441.500","434.270","0.02K","0.11%"
"11/10/2022","433.780","434.280","441.500","434.250","0.01K","0.00%"
"10/10/2022","433.780","433.720","434.280","433.720","0.03K","0.13%"
"07/10/2022","433.220","433.400","433.720","433.400","0.02K","0.07%"
"06/10/2022","432.900","432.370","433.400","432.350","0.02K","0.24%"
"05/10/2022","431.870","432.370","432.370","414.380","0.01K","0.00%"
"04/10/2022","431.870","432.350","435.500","432.350","0.02K","0.00%"
"03/10/2022","431.850","432.370","432.370","432.350","0.01K","0.00%"
"30/09/2022","431.870","432.040","432.370","432.020","0.02K","0.08%"
"29/09/2022","431.540","431.330","435.500","431.330","0.02K","0.16%"
"28/09/2022","430.830","431.330","431.330","431.300","0.01K","0.00%"
"27/09/2022","430.830","430.980","431.330","430.980","0.02K","0.08%"
"26/09/2022","430.480","430.550","435.500","430.550","0.02K","0.10%"
"23/09/2022","430.050","430.210","430.590","430.210","0.03K","0.08%"
"22/09/2022","429.710","429.870","430.210","429.850","0.02K","0.08%"
"21/09/2022","429.370","429.510","429.870","429.510","0.02K","0.08%"
"20/09/2022","429.010","429.180","429.510","429.150","0.01K","0.08%"
"19/09/2022","428.680","428.880","435.500","428.880","0.02K","0.07%"
"16/09/2022","428.380","428.610","435.500","428.600","0.02K","0.06%"
"15/09/2022","428.110","428.310","428.610","428.300","0.02K","0.07%"
"14/09/2022","427.810","428.010","435.500","428.000","0.02K","0.07%"
"13/09/2022","427.510","427.600","428.010","427.600","0.02K","0.10%"
"12/09/2022","427.100","427.260","435.500","419.500","0.02K","0.08%"
"09/09/2022","426.760","426.930","427.260","426.930","0.03K","0.08%"
"08/09/2022","426.430","426.110","426.930","426.050","0.01K","0.19%"
"07/09/2022","425.610","425.780","426.110","425.750","0.03K","0.08%"
"06/09/2022","425.280","423.420","425.780","423.400","0.02K","0.56%"
"05/09/2022","422.920","423.420","435.500","423.420","0.01K","0.00%"
"02/09/2022","422.920","422.960","423.420","422.950","0.02K","0.11%"
"01/09/2022","422.460","421.880","422.980","421.850","0.02K","0.26%"
"31/08/2022","421.380","422.880","422.880","421.880","0.02K","-0.24%"
"30/08/2022","422.380","422.200","422.880","419.500","0.02K","0.16%"
"29/08/2022","421.700","422.200","428.500","422.200","0.01K","0.00%"
"26/08/2022","421.700","421.890","422.200","421.850","0.02K","0.07%"
"25/08/2022","421.390","421.580","421.890","421.550","0.02K","0.07%"
"24/08/2022","421.080","421.210","421.580","421.200","0.02K","0.09%"
"23/08/2022","420.710","420.900","425.500","420.900","0.02K","0.07%"
"22/08/2022","420.400","420.330","420.900","420.300","0.01K","0.14%"
"19/08/2022","419.830","420.330","420.330","420.300","0.01K","0.00%"
"18/08/2022","419.830","420.460","420.460","419.500","0.01K","-0.03%"
"17/08/2022","419.960","419.390","420.460","419.380","0.02K","0.26%"
"16/08/2022","418.890","419.390","419.390","419.380","0.01K","0.00%"
"15/08/2022","418.890","419.220","425.500","419.200","0.02K","0.04%"
"12/08/2022","418.720","418.870","419.220","418.850","0.02K","0.08%"
"11/08/2022","418.370","418.690","418.870","418.690","0.01K","0.04%"
"10/08/2022","418.190","417.970","418.690","417.950","0.01K","0.17%"
"09/08/2022","417.470","417.970","417.970","417.950","0.01K","0.00%"
"08/08/2022","417.470","417.570","425.500","417.550","0.02K","0.10%"
"05/08/2022","417.070","417.190","417.570","417.180","0.02K","0.09%"
"04/08/2022","416.690","416.690","417.190","416.680","0.01K","0.12%"
"03/08/2022","416.190","416.400","416.690","416.380","0.01K","0.07%"
"02/08/2022","415.900","416.180","416.400","416.150","0.02K","0.05%"
"01/08/2022","415.680","415.870","416.180","415.850","0.01K","0.07%"
"29/07/2022","415.370","415.460","415.870","415.450","0.02K","0.10%"
"28/07/2022","414.960","415.640","415.650","415.460","0.02K","-0.04%"
"27/07/2022","415.140","415.250","415.640","415.240","0.02K","0.09%"
"26/07/2022","414.750","415.250","415.250","415.200","0.01K","0.00%"
"25/07/2022","414.750","414.720","425.500","414.700","0.02K","0.13%"
"22/07/2022","414.220","415.400","415.420","414.720","0.01K","-0.16%"
"21/07/2022","414.900","415.400","415.420","415.400","0.01K","0.00%"
"20/07/2022","414.900","415.400","415.420","415.400","0.01K","0.00%"
"19/07/2022","414.900","415.400","415.480","415.400","0.02K","0.00%"
"18/07/2022","414.900","415.400","425.500","415.400","0.01K","0.00%"
"15/07/2022","414.900","415.330","415.400","415.320","0.02K","0.02%"
"14/07/2022","414.830","415.330","415.330","415.320","0.01K","0.00%"
"13/07/2022","414.830","415.320","425.500","415.320","0.02K","0.00%"
"12/07/2022","414.820","415.330","415.330","415.320","0.01K","0.00%"
"11/07/2022","414.830","415.330","415.350","415.330","0.00K","0.00%"
"08/07/2022","414.830","415.260","415.330","415.250","0.02K","0.02%"
"07/07/2022","414.760","415.330","425.500","415.260","0.02K","-0.02%"
"06/07/2022","414.830","415.300","425.500","415.300","0.02K","0.01%"
"05/07/2022","414.800","415.270","415.300","415.250","0.02K","0.01%"
"04/07/2022","414.770","415.270","419.500","415.270","0.00K","0.00%"
"01/07/2022","414.770","415.270","415.270","415.250","0.01K","0.00%"
"30/06/2022","414.770","415.100","415.270","415.080","0.02K","0.04%"
"29/06/2022","414.600","415.140","415.140","415.100","0.02K","-0.01%"
"28/06/2022","414.640","415.000","415.140","415.000","0.01K","0.03%"
"27/06/2022","414.500","414.990","419.500","414.990","0.02K","0.00%"
"24/06/2022","414.490","415.090","419.500","414.990","0.01K","-0.02%"
"23/06/2022","414.590","415.140","415.140","415.090","0.01K","-0.01%"
"22/06/2022","414.640","415.250","415.270","415.140","0.01K","-0.03%"
"21/06/2022","414.750","415.370","415.370","415.250","0.03K","-0.03%"
"20/06/2022","414.870","415.370","419.500","415.370","0.01K","0.00%"
"17/06/2022","414.870","415.290","415.370","415.280","0.02K","0.02%"
"16/06/2022","414.790","415.220","415.290","414.290","0.02K","0.02%"
"15/06/2022","414.720","415.130","415.220","415.130","0.01K","0.02%"
"14/06/2022","414.630","415.130","419.500","415.120","0.01K","0.00%"
"13/06/2022","414.630","415.130","415.130","415.120","0.01K","0.00%"
"10/06/2022","414.630","415.130","415.130","415.120","0.01K","0.00%"
"09/06/2022","414.630","415.130","418.500","415.120","0.01K","0.00%"
"08/06/2022","414.630","415.130","415.130","415.120","0.01K","0.00%"
"07/06/2022","414.630","415.120","415.130","415.100","0.03K","0.00%"
"06/06/2022","414.620","415.120","415.120","415.120","","0.00%"
"03/06/2022","414.620","415.080","415.120","415.050","0.03K","0.01%"
"02/06/2022","414.580","415.150","415.150","415.080","0.03K","-0.02%"
"01/06/2022","414.650","415.200","415.220","415.150","0.03K","-0.01%"
"31/05/2022","414.700","415.220","415.220","415.200","0.01K","0.00%"
"30/05/2022","414.720","415.220","415.220","415.220","","0.00%"
"27/05/2022","414.720","415.220","415.220","415.200","0.00K","0.00%"
"26/05/2022","414.720","415.180","415.220","415.160","0.02K","0.01%"
"25/05/2022","414.680","415.180","415.180","415.150","0.01K","0.00%"
"24/05/2022","414.680","415.080","415.180","415.050","0.02K","0.02%"
"23/05/2022","414.580","415.120","415.500","415.080","0.02K","-0.01%"
"20/05/2022","414.620","415.120","415.120","415.100","0.01K","0.00%"
"19/05/2022","414.620","415.180","415.180","415.120","0.02K","-0.01%"
"18/05/2022","414.680","415.250","415.250","415.180","0.01K","-0.02%"
"17/05/2022","414.750","415.250","415.300","415.250","0.01K","0.00%"
"16/05/2022","414.750","415.260","415.260","415.250","0.02K","0.00%"
"13/05/2022","414.760","415.330","415.330","415.260","0.03K","-0.02%"
"12/05/2022","414.830","414.330","415.500","414.330","0.02K","0.24%"
"11/05/2022","413.830","414.330","414.330","414.300","0.00K","0.00%"
"10/05/2022","413.830","415.300","415.300","414.330","0.01K","-0.23%"
"09/05/2022","414.800","415.190","415.500","415.100","0.02K","0.03%"
"06/05/2022","414.690","415.120","415.190","415.120","0.02K","0.02%"
"05/05/2022","414.620","415.190","415.190","415.120","0.02K","-0.02%"
"04/05/2022","414.690","415.190","415.500","415.150","0.01K","0.00%"
"03/05/2022","414.690","415.190","415.190","415.180","0.00K","0.00%"
"02/05/2022","414.690","415.260","415.270","415.190","0.01K","-0.02%"
"29/04/2022","414.760","415.330","415.330","415.260","0.02K","-0.02%"
"28/04/2022","414.830","415.420","415.420","415.330","0.02K","-0.02%"
"27/04/2022","414.920","415.480","415.480","415.420","0.02K","-0.01%"
"26/04/2022","414.980","414.580","415.480","414.570","0.01K","0.22%"
"25/04/2022","414.080","415.580","415.580","414.580","0.01K","-0.24%"
"22/04/2022","415.080","415.580","415.580","415.550","0.00K","0.00%"
"21/04/2022","415.080","415.500","415.580","415.500","0.02K","0.02%"
"20/04/2022","415.000","414.500","415.500","414.500","0.02K","0.24%"
"19/04/2022","414.000","414.500","414.520","414.500","0.01K","0.00%"
"18/04/2022","414.000","414.520","414.550","414.500","0.01K","0.00%"
"15/04/2022","414.020","414.530","414.530","414.520","0.01K","0.00%"
"14/04/2022","414.030","414.580","414.600","414.530","0.02K","-0.01%"
"13/04/2022","414.080","414.590","414.600","414.580","0.02K","0.00%"
